:START_ID,:END_ID,relation,confidence:float,:TYPE
E000514,T000591,发生于,0.95,EVENT_OCCURS_AT
E000515,T000592,发生于,0.95,EVENT_OCCURS_AT
E000516,T000593,发生于,0.95,EVENT_OCCURS_AT
E000517,T000594,发生于,0.95,EVENT_OCCURS_AT
E000518,T000595,发生于,0.95,EVENT_OCCURS_AT
E000519,T000596,发生于,0.95,EVENT_OCCURS_AT
E000520,T000597,发生于,0.95,EVENT_OCCURS_AT
E000521,T000599,发生于,0.9,EVENT_OCCURS_AT
E000522,T000600,发生于,0.9,EVENT_OCCURS_AT
E000523,T000601,发生于,0.9,EVENT_OCCURS_AT
E000524,T000602,发生于,0.9,EVENT_OCCURS_AT
E000525,T000603,发生于,0.9,EVENT_OCCURS_AT
E000526,T000604,发生于,0.9,EVENT_OCCURS_AT
E000527,T000605,发生于,0.9,EVENT_OCCURS_AT
E000528,T000606,发生于,0.9,EVENT_OCCURS_AT
E000529,T000607,发生于,0.9,EVENT_OCCURS_AT
E000530,T000608,发生于,0.9,EVENT_OCCURS_AT
E000531,T000609,发生于,0.9,EVENT_OCCURS_AT
E000532,T000610,发生于,0.9,EVENT_OCCURS_AT
E000533,T000611,发生于,0.9,EVENT_OCCURS_AT
E000534,T000612,发生于,0.9,EVENT_OCCURS_AT
E000535,T000613,发生于,0.9,EVENT_OCCURS_AT
E000536,T000614,发生于,0.9,EVENT_OCCURS_AT
E000537,T000615,发生于,0.9,EVENT_OCCURS_AT
E000538,T000616,发生于,0.9,EVENT_OCCURS_AT
E000539,T000617,发生于,0.9,EVENT_OCCURS_AT
E000540,T000618,发生于,0.9,EVENT_OCCURS_AT
E000541,T000619,发生于,0.9,EVENT_OCCURS_AT
E000542,T000622,发生于,0.9,EVENT_OCCURS_AT
E000543,T000623,发生于,0.9,EVENT_OCCURS_AT
E000544,T000624,发生于,0.9,EVENT_OCCURS_AT
E000545,T000625,发生于,0.9,EVENT_OCCURS_AT
E000546,T000626,发生于,0.9,EVENT_OCCURS_AT
E000547,T000627,发生于,0.9,EVENT_OCCURS_AT
E000548,T000629,发生于,0.9,EVENT_OCCURS_AT
E000549,T000630,发生于,0.9,EVENT_OCCURS_AT
E000550,T000632,发生于,0.9,EVENT_OCCURS_AT
E000551,T000633,发生于,0.9,EVENT_OCCURS_AT
E000552,T000634,发生于,0.9,EVENT_OCCURS_AT
E000553,T000636,发生于,0.9,EVENT_OCCURS_AT
E000555,T000637,发生于,0.9,EVENT_OCCURS_AT
E000556,T000638,发生于,0.9,EVENT_OCCURS_AT
E000557,T000639,发生于,0.9,EVENT_OCCURS_AT
E000558,T000640,发生于,0.9,EVENT_OCCURS_AT
E000559,T000641,发生于,0.9,EVENT_OCCURS_AT
E000560,T000641,发生于,0.9,EVENT_OCCURS_AT
E000561,T000641,发生于,0.9,EVENT_OCCURS_AT
E000562,T000642,发生于,0.9,EVENT_OCCURS_AT
E000563,T000643,发生于,0.9,EVENT_OCCURS_AT
E000564,T000644,发生于,0.9,EVENT_OCCURS_AT
E000565,T000645,发生于,0.9,EVENT_OCCURS_AT
E000566,T000646,发生于,0.9,EVENT_OCCURS_AT
E000567,T000647,发生于,0.9,EVENT_OCCURS_AT
E000568,T000648,发生于,0.9,EVENT_OCCURS_AT
E000569,T000649,发生于,0.9,EVENT_OCCURS_AT
E000570,T000649,发生于,0.9,EVENT_OCCURS_AT
E000571,T000650,发生于,0.9,EVENT_OCCURS_AT
E000572,T000651,发生于,0.9,EVENT_OCCURS_AT
E000573,T000652,发生于,0.9,EVENT_OCCURS_AT
E000574,T000653,发生于,0.9,EVENT_OCCURS_AT
E000575,T000654,发生于,0.9,EVENT_OCCURS_AT
E000576,T000655,发生于,0.9,EVENT_OCCURS_AT
E000578,T000656,发生于,0.9,EVENT_OCCURS_AT
E000579,T000657,发生于,0.9,EVENT_OCCURS_AT
E000580,T000658,发生于,0.9,EVENT_OCCURS_AT
E000581,T000659,发生于,0.9,EVENT_OCCURS_AT
E000582,T000660,发生于,0.9,EVENT_OCCURS_AT
E000583,T000661,发生于,0.9,EVENT_OCCURS_AT
E000584,T000663,发生于,0.9,EVENT_OCCURS_AT
E000585,T000664,发生于,0.9,EVENT_OCCURS_AT
E000586,T000665,发生于,0.9,EVENT_OCCURS_AT
E000587,T000666,发生于,0.9,EVENT_OCCURS_AT
E000589,T000667,发生于,0.9,EVENT_OCCURS_AT
E000590,T000668,发生于,0.9,EVENT_OCCURS_AT
E000591,T000669,发生于,0.9,EVENT_OCCURS_AT
E000592,T000670,发生于,0.9,EVENT_OCCURS_AT
E000593,T000671,发生于,0.9,EVENT_OCCURS_AT
E000595,T000672,发生于,0.9,EVENT_OCCURS_AT
E000596,T000673,发生于,0.9,EVENT_OCCURS_AT
E000597,T000674,发生于,0.9,EVENT_OCCURS_AT
E000598,T000675,发生于,0.9,EVENT_OCCURS_AT
E000599,T000676,发生于,0.9,EVENT_OCCURS_AT
E000600,T000677,发生于,0.9,EVENT_OCCURS_AT
E000601,T000678,发生于,0.9,EVENT_OCCURS_AT
E000602,T000679,发生于,0.9,EVENT_OCCURS_AT
E000603,T000680,发生于,0.9,EVENT_OCCURS_AT
E000604,T000681,发生于,0.9,EVENT_OCCURS_AT
E000605,T000682,发生于,0.9,EVENT_OCCURS_AT
E000606,T000683,发生于,0.9,EVENT_OCCURS_AT
E000607,T000684,发生于,0.9,EVENT_OCCURS_AT
E000608,T000685,发生于,0.9,EVENT_OCCURS_AT
E000609,T000686,发生于,0.9,EVENT_OCCURS_AT
E000610,T000687,发生于,0.9,EVENT_OCCURS_AT
E000611,T000688,发生于,0.9,EVENT_OCCURS_AT
E000612,T000690,发生于,0.9,EVENT_OCCURS_AT
E000613,T000691,发生于,0.9,EVENT_OCCURS_AT
E000614,T000692,发生于,0.9,EVENT_OCCURS_AT
E000615,T000693,发生于,0.9,EVENT_OCCURS_AT
E000616,T000694,发生于,0.9,EVENT_OCCURS_AT
E000617,T000695,发生于,0.9,EVENT_OCCURS_AT
E000618,T000696,发生于,0.9,EVENT_OCCURS_AT
E000619,T000697,发生于,0.9,EVENT_OCCURS_AT
E000620,T000698,发生于,0.9,EVENT_OCCURS_AT
E000621,T000699,发生于,0.9,EVENT_OCCURS_AT
E000622,T000700,发生于,0.9,EVENT_OCCURS_AT
E000623,T000701,发生于,0.9,EVENT_OCCURS_AT
E000624,T000702,发生于,0.9,EVENT_OCCURS_AT
E000625,T000703,发生于,0.9,EVENT_OCCURS_AT
E000626,T000704,发生于,0.9,EVENT_OCCURS_AT
E000627,T000705,发生于,0.9,EVENT_OCCURS_AT
E000628,T000706,发生于,0.9,EVENT_OCCURS_AT
E000629,T000706,发生于,0.9,EVENT_OCCURS_AT
E000630,T000707,发生于,0.9,EVENT_OCCURS_AT
E000631,T000708,发生于,0.9,EVENT_OCCURS_AT
E000632,T000709,发生于,0.9,EVENT_OCCURS_AT
E000633,T000711,发生于,0.9,EVENT_OCCURS_AT
E000634,T000712,发生于,0.9,EVENT_OCCURS_AT
E000635,T000713,发生于,0.9,EVENT_OCCURS_AT
E000636,T000714,发生于,0.9,EVENT_OCCURS_AT
E000637,T000715,发生于,0.9,EVENT_OCCURS_AT
E000638,T000716,发生于,0.9,EVENT_OCCURS_AT
E000639,T000717,发生于,0.9,EVENT_OCCURS_AT
E000640,T000718,发生于,0.9,EVENT_OCCURS_AT
E000641,T000720,发生于,0.9,EVENT_OCCURS_AT
E000642,T000719,发生于,0.9,EVENT_OCCURS_AT
E000643,T000721,发生于,0.9,EVENT_OCCURS_AT
E000644,T000722,发生于,0.9,EVENT_OCCURS_AT
E000645,T000276,发生于,0.9,EVENT_OCCURS_AT
E000646,T000723,发生于,0.9,EVENT_OCCURS_AT
E000647,T000724,发生于,0.9,EVENT_OCCURS_AT
E000648,T000725,发生于,0.9,EVENT_OCCURS_AT
E000650,T000726,发生于,0.9,EVENT_OCCURS_AT
E000651,T000727,发生于,0.9,EVENT_OCCURS_AT
E000652,T000728,发生于,0.9,EVENT_OCCURS_AT
E000653,T000729,发生于,0.9,EVENT_OCCURS_AT
E000654,T000730,发生于,0.9,EVENT_OCCURS_AT
E000655,T000731,发生于,0.9,EVENT_OCCURS_AT
E000656,T000732,发生于,0.9,EVENT_OCCURS_AT
E000657,T000733,发生于,0.9,EVENT_OCCURS_AT
E000658,T000734,发生于,0.9,EVENT_OCCURS_AT
E000659,T000735,发生于,0.9,EVENT_OCCURS_AT
E000660,T000736,发生于,0.9,EVENT_OCCURS_AT
E000661,T000737,发生于,0.9,EVENT_OCCURS_AT
E000662,T000738,发生于,0.9,EVENT_OCCURS_AT
E000663,T000739,发生于,0.9,EVENT_OCCURS_AT
E000664,T000740,发生于,0.9,EVENT_OCCURS_AT
E000665,T000741,发生于,0.9,EVENT_OCCURS_AT
E000666,T000741,发生于,0.9,EVENT_OCCURS_AT
E000667,T000742,发生于,0.9,EVENT_OCCURS_AT
E000668,T000743,发生于,0.9,EVENT_OCCURS_AT
E000669,T000743,发生于,0.9,EVENT_OCCURS_AT
E000670,T000744,发生于,0.9,EVENT_OCCURS_AT
E000671,T000745,发生于,0.9,EVENT_OCCURS_AT
E000672,T000746,发生于,0.9,EVENT_OCCURS_AT
E000673,T000747,发生于,0.9,EVENT_OCCURS_AT
E000674,T000748,发生于,0.9,EVENT_OCCURS_AT
E000675,T000749,发生于,0.9,EVENT_OCCURS_AT
E000676,T000750,发生于,0.9,EVENT_OCCURS_AT
E000677,T000750,发生于,0.9,EVENT_OCCURS_AT
E000678,T000751,发生于,0.9,EVENT_OCCURS_AT
E000679,T000752,发生于,0.9,EVENT_OCCURS_AT
E000680,T000753,发生于,0.9,EVENT_OCCURS_AT
E000681,T000754,发生于,0.9,EVENT_OCCURS_AT
E000682,T000755,发生于,0.9,EVENT_OCCURS_AT
E000683,T000756,发生于,0.9,EVENT_OCCURS_AT
E000684,T000756,发生于,0.9,EVENT_OCCURS_AT
E000685,T000757,发生于,0.9,EVENT_OCCURS_AT
E000686,T000758,发生于,0.9,EVENT_OCCURS_AT
E000687,T000759,发生于,0.9,EVENT_OCCURS_AT
E000688,T000760,发生于,0.9,EVENT_OCCURS_AT
E000689,T000761,发生于,0.9,EVENT_OCCURS_AT
E000690,T000762,发生于,0.9,EVENT_OCCURS_AT
E000691,T000763,发生于,0.9,EVENT_OCCURS_AT
E000692,T000764,发生于,0.9,EVENT_OCCURS_AT
E000693,T000765,发生于,0.9,EVENT_OCCURS_AT
E000694,T000766,发生于,0.9,EVENT_OCCURS_AT
E000695,T000767,发生于,0.9,EVENT_OCCURS_AT
E000696,T000767,发生于,0.9,EVENT_OCCURS_AT
E000697,T000768,发生于,0.9,EVENT_OCCURS_AT
E000698,T000769,发生于,0.9,EVENT_OCCURS_AT
E000702,T000770,发生于,0.9,EVENT_OCCURS_AT
E000704,T000771,发生于,0.9,EVENT_OCCURS_AT
E000705,T000773,发生于,0.9,EVENT_OCCURS_AT
E000706,T000774,发生于,0.9,EVENT_OCCURS_AT
E000707,T000774,发生于,0.9,EVENT_OCCURS_AT
E000708,T000775,发生于,0.9,EVENT_OCCURS_AT
E000709,T000777,发生于,0.9,EVENT_OCCURS_AT
E000710,T000778,发生于,0.9,EVENT_OCCURS_AT
E000711,T000812,发生于,0.9,EVENT_OCCURS_AT
E000712,T000822,发生于,0.9,EVENT_OCCURS_AT
E000713,T000805,发生于,0.9,EVENT_OCCURS_AT
E000714,T000808,发生于,0.9,EVENT_OCCURS_AT
E000715,T000824,发生于,0.9,EVENT_OCCURS_AT
E000716,T000825,发生于,0.9,EVENT_OCCURS_AT
E000717,T000826,发生于,0.9,EVENT_OCCURS_AT
E000718,T000827,发生于,0.9,EVENT_OCCURS_AT
E000719,T000828,发生于,0.9,EVENT_OCCURS_AT
E000720,T000828,发生于,0.9,EVENT_OCCURS_AT
E000721,T000829,发生于,0.9,EVENT_OCCURS_AT
E000722,T000830,发生于,0.9,EVENT_OCCURS_AT
E000723,T000831,发生于,0.9,EVENT_OCCURS_AT
E000724,T000832,发生于,0.9,EVENT_OCCURS_AT
E000725,T000833,发生于,0.9,EVENT_OCCURS_AT
E000726,T000834,发生于,0.9,EVENT_OCCURS_AT
E000727,T000835,发生于,0.9,EVENT_OCCURS_AT
E000728,T000836,发生于,0.9,EVENT_OCCURS_AT
E000729,T000837,发生于,0.9,EVENT_OCCURS_AT
E000730,T000838,发生于,0.9,EVENT_OCCURS_AT
E000731,T000839,发生于,0.9,EVENT_OCCURS_AT
E000732,T000840,发生于,0.9,EVENT_OCCURS_AT
E000733,T000841,发生于,0.9,EVENT_OCCURS_AT
E000734,T000842,发生于,0.9,EVENT_OCCURS_AT
E000735,T000843,发生于,0.9,EVENT_OCCURS_AT
E000736,T000844,发生于,0.9,EVENT_OCCURS_AT
E000737,T000845,发生于,0.9,EVENT_OCCURS_AT
E000738,T000846,发生于,0.9,EVENT_OCCURS_AT
E000739,T000847,发生于,0.9,EVENT_OCCURS_AT
E000740,T000849,发生于,0.9,EVENT_OCCURS_AT
E000741,T000850,发生于,0.9,EVENT_OCCURS_AT
E000742,T000851,发生于,0.9,EVENT_OCCURS_AT
E000743,T000852,发生于,0.9,EVENT_OCCURS_AT
E000744,T000853,发生于,0.9,EVENT_OCCURS_AT
E000746,T000854,发生于,0.9,EVENT_OCCURS_AT
E000747,T000855,发生于,0.9,EVENT_OCCURS_AT
E000748,T000848,发生于,0.9,EVENT_OCCURS_AT
E000749,T000857,发生于,0.9,EVENT_OCCURS_AT
E000750,T000858,发生于,0.9,EVENT_OCCURS_AT
E000751,T000859,发生于,0.9,EVENT_OCCURS_AT
E000752,T000860,发生于,0.9,EVENT_OCCURS_AT
E000753,T000861,发生于,0.9,EVENT_OCCURS_AT
E000754,T000862,发生于,0.9,EVENT_OCCURS_AT
E000755,T000863,发生于,0.9,EVENT_OCCURS_AT
E000756,T000864,发生于,0.9,EVENT_OCCURS_AT
E000757,T000865,发生于,0.9,EVENT_OCCURS_AT
E000758,T000866,发生于,0.9,EVENT_OCCURS_AT
E000759,T000867,发生于,0.9,EVENT_OCCURS_AT
E000760,T000868,发生于,0.9,EVENT_OCCURS_AT
E000761,T000869,发生于,0.9,EVENT_OCCURS_AT
E000762,T000870,发生于,0.9,EVENT_OCCURS_AT
E000763,T000871,发生于,0.9,EVENT_OCCURS_AT
E000764,T000872,发生于,0.9,EVENT_OCCURS_AT
E000765,T000873,发生于,0.9,EVENT_OCCURS_AT
E000766,T000874,发生于,0.9,EVENT_OCCURS_AT
E000767,T000875,发生于,0.9,EVENT_OCCURS_AT
E000768,T000876,发生于,0.9,EVENT_OCCURS_AT
E000769,T000877,发生于,0.9,EVENT_OCCURS_AT
E000770,T000878,发生于,0.9,EVENT_OCCURS_AT
E000771,T000879,发生于,0.9,EVENT_OCCURS_AT
E000772,T000880,发生于,0.9,EVENT_OCCURS_AT
E000773,T000881,发生于,0.9,EVENT_OCCURS_AT
E000774,T000882,发生于,0.9,EVENT_OCCURS_AT
E000775,T000883,发生于,0.9,EVENT_OCCURS_AT
E000776,T000884,发生于,0.9,EVENT_OCCURS_AT
E000777,T000885,发生于,0.9,EVENT_OCCURS_AT
E000778,T000886,发生于,0.9,EVENT_OCCURS_AT
E000779,T000887,发生于,0.9,EVENT_OCCURS_AT
E000780,T000888,发生于,0.9,EVENT_OCCURS_AT
E000781,T000889,发生于,0.9,EVENT_OCCURS_AT
E000782,T000890,发生于,0.9,EVENT_OCCURS_AT
E000783,T000047,发生于,0.9,EVENT_OCCURS_AT
E000784,T000891,发生于,0.9,EVENT_OCCURS_AT
E000785,T000892,发生于,0.9,EVENT_OCCURS_AT
E000787,T000893,发生于,0.9,EVENT_OCCURS_AT
E000788,T000894,发生于,0.9,EVENT_OCCURS_AT
E000789,T000894,发生于,0.85,EVENT_OCCURS_AT
E000790,T000897,发生于,0.99,EVENT_OCCURS_AT
E000791,T000899,发生于,0.99,EVENT_OCCURS_AT
E000792,T000900,发生于,0.99,EVENT_OCCURS_AT
E000793,T000901,发生于,0.99,EVENT_OCCURS_AT
E000794,T000905,发生于,0.99,EVENT_OCCURS_AT
E000800,T001871,发生于,0.9,EVENT_OCCURS_AT
E000802,T000910,发生于,0.9,EVENT_OCCURS_AT
E000804,T000912,发生于,0.9,EVENT_OCCURS_AT
E000807,T000915,发生于,0.9,EVENT_OCCURS_AT
E000810,T000925,发生于,0.95,EVENT_OCCURS_AT
E000816,T000927,发生于,0.95,EVENT_OCCURS_AT
E000819,T000934,发生于,0.95,EVENT_OCCURS_AT
E000821,T000939,发生于,0.9,EVENT_OCCURS_AT
E000822,T000171,发生于,0.9,EVENT_OCCURS_AT
E000824,T000161,发生于,0.9,EVENT_OCCURS_AT
E000825,T000940,发生于,0.9,EVENT_OCCURS_AT
E000826,T000941,发生于,0.9,EVENT_OCCURS_AT
E000827,T000943,发生于,0.9,EVENT_OCCURS_AT
E000829,T000944,发生于,0.9,EVENT_OCCURS_AT
E000830,T000946,发生于,0.9,EVENT_OCCURS_AT
E000833,T000949,发生于,0.9,EVENT_OCCURS_AT
E000834,T000950,发生于,0.9,EVENT_OCCURS_AT
E000835,T000953,发生于,0.9,EVENT_OCCURS_AT
E000836,T000099,发生于,0.9,EVENT_OCCURS_AT
E000837,T000957,发生于,0.9,EVENT_OCCURS_AT
E000838,T000958,发生于,0.9,EVENT_OCCURS_AT
E000839,T000961,发生于,0.9,EVENT_OCCURS_AT
E000840,T000962,发生于,0.9,EVENT_OCCURS_AT
E000841,T000964,发生于,0.9,EVENT_OCCURS_AT
E000843,T000099,发生于,0.9,EVENT_OCCURS_AT
E000847,T000970,发生于,0.9,EVENT_OCCURS_AT
E000848,T000970,发生于,0.9,EVENT_OCCURS_AT
E000849,T000972,发生于,0.9,EVENT_OCCURS_AT
E000850,T000974,发生于,0.9,EVENT_OCCURS_AT
E000852,T000975,发生于,0.9,EVENT_OCCURS_AT
E000859,T000118,发生于,0.9,EVENT_OCCURS_AT
E000861,T000985,发生于,0.9,EVENT_OCCURS_AT
E000863,T000991,发生于,0.9,EVENT_OCCURS_AT
E000865,T000990,发生于,0.9,EVENT_OCCURS_AT
E000866,T000990,发生于,0.9,EVENT_OCCURS_AT
E000871,T001002,发生于,0.95,EVENT_OCCURS_AT
E000872,T001003,发生于,0.95,EVENT_OCCURS_AT
E000875,T001006,发生于,0.95,EVENT_OCCURS_AT
E000877,T001006,发生于,0.95,EVENT_OCCURS_AT
E000878,T001009,发生于,0.95,EVENT_OCCURS_AT
E000880,T001010,发生于,0.95,EVENT_OCCURS_AT
E000883,T000167,发生于,0.9,EVENT_OCCURS_AT
E000884,T000166,发生于,0.9,EVENT_OCCURS_AT
E000887,T000168,发生于,0.9,EVENT_OCCURS_AT
E000888,T000168,发生于,0.9,EVENT_OCCURS_AT
E000889,T000168,发生于,0.9,EVENT_OCCURS_AT
E000890,T000169,发生于,0.9,EVENT_OCCURS_AT
E000892,T001022,发生于,0.95,EVENT_OCCURS_AT
E000893,T001023,发生于,0.9,EVENT_OCCURS_AT
E000896,T001025,发生于,0.95,EVENT_OCCURS_AT
E000897,T001027,发生于,0.95,EVENT_OCCURS_AT
E000898,T001029,发生于,0.95,EVENT_OCCURS_AT
E000899,T001030,发生于,0.94,EVENT_OCCURS_AT
E000900,T001031,发生于,0.94,EVENT_OCCURS_AT
E000901,T001033,发生于,0.95,EVENT_OCCURS_AT
E000902,T001034,发生于,0.94,EVENT_OCCURS_AT
E000903,T001035,发生于,0.95,EVENT_OCCURS_AT
E000904,T001036,发生于,0.9,EVENT_OCCURS_AT
E000905,T001037,发生于,0.9,EVENT_OCCURS_AT
E000906,T001037,发生于,0.9,EVENT_OCCURS_AT
E000907,T001040,发生于,0.9,EVENT_OCCURS_AT
E000908,T001041,发生于,0.9,EVENT_OCCURS_AT
E000912,T001043,发生于,0.9,EVENT_OCCURS_AT
E000914,T001047,发生于,0.9,EVENT_OCCURS_AT
E000915,T001048,发生于,0.9,EVENT_OCCURS_AT
E000916,T001049,发生于,0.9,EVENT_OCCURS_AT
E000917,T001052,发生于,0.9,EVENT_OCCURS_AT
E000918,T001063,发生于,0.9,EVENT_OCCURS_AT
E000919,T001072,发生于,0.9,EVENT_OCCURS_AT
E000920,T001089,发生于,0.9,EVENT_OCCURS_AT
E000921,T001090,发生于,0.9,EVENT_OCCURS_AT
E000922,T001069,发生于,0.9,EVENT_OCCURS_AT
E000923,T001079,发生于,0.9,EVENT_OCCURS_AT
E000926,T001092,发生于,0.9,EVENT_OCCURS_AT
E000929,T001101,发生于,0.9,EVENT_OCCURS_AT
E000930,T001102,发生于,0.9,EVENT_OCCURS_AT
E000931,T001105,发生于,0.9,EVENT_OCCURS_AT
E000932,T001110,发生于,0.9,EVENT_OCCURS_AT
E000933,T001113,发生于,0.9,EVENT_OCCURS_AT
E000934,T001113,发生于,0.9,EVENT_OCCURS_AT
E000935,T001114,发生于,0.9,EVENT_OCCURS_AT
E000936,T001115,发生于,0.9,EVENT_OCCURS_AT
E000937,T001116,发生于,0.9,EVENT_OCCURS_AT
E000938,T001117,发生于,0.9,EVENT_OCCURS_AT
E000939,T001118,发生于,0.9,EVENT_OCCURS_AT
E000940,T001120,发生于,0.95,EVENT_OCCURS_AT
E000941,T001121,发生于,0.95,EVENT_OCCURS_AT
E000942,T001122,发生于,0.95,EVENT_OCCURS_AT
E000943,T001123,发生于,0.95,EVENT_OCCURS_AT
E000944,T001125,发生于,0.95,EVENT_OCCURS_AT
E000945,T001126,发生于,0.95,EVENT_OCCURS_AT
E000946,T001127,发生于,0.95,EVENT_OCCURS_AT
E000947,T001128,发生于,0.95,EVENT_OCCURS_AT
E000948,T001128,发生于,0.95,EVENT_OCCURS_AT
E000949,T001129,发生于,0.95,EVENT_OCCURS_AT
E000950,T001130,发生于,0.95,EVENT_OCCURS_AT
E000951,T001131,发生于,0.95,EVENT_OCCURS_AT
E000952,T001132,发生于,0.95,EVENT_OCCURS_AT
E000953,T001133,发生于,0.9,EVENT_OCCURS_AT
E000954,T001134,发生于,0.9,EVENT_OCCURS_AT
E000955,T001135,发生于,0.9,EVENT_OCCURS_AT
E000956,T001136,发生于,0.9,EVENT_OCCURS_AT
E000957,T001137,发生于,0.9,EVENT_OCCURS_AT
E000958,T001137,发生于,0.9,EVENT_OCCURS_AT
E000959,T001138,发生于,0.9,EVENT_OCCURS_AT
E000960,T001139,发生于,0.9,EVENT_OCCURS_AT
E000964,T001140,发生于,0.9,EVENT_OCCURS_AT
E000965,T001140,发生于,0.9,EVENT_OCCURS_AT
E000966,T001141,发生于,0.9,EVENT_OCCURS_AT
E000967,T001140,发生于,0.9,EVENT_OCCURS_AT
E000968,T001142,发生于,0.9,EVENT_OCCURS_AT
E000969,T001143,发生于,0.9,EVENT_OCCURS_AT
E000970,T001144,发生于,0.9,EVENT_OCCURS_AT
E000971,T001145,发生于,0.9,EVENT_OCCURS_AT
E000972,T001145,发生于,0.9,EVENT_OCCURS_AT
E000974,T001146,发生于,0.9,EVENT_OCCURS_AT
E000975,T001147,发生于,0.9,EVENT_OCCURS_AT
E000976,T001148,发生于,0.9,EVENT_OCCURS_AT
E000977,T001149,发生于,0.9,EVENT_OCCURS_AT
